userName,score,at,content
Pengguna Google,5,2026-05-30 18:37:09,ini apk buat mendengarkan lagu enak! lagu serba ada!
Pengguna Google,5,2026-05-30 18:14:14,ok bagusnya
Pengguna Google,1,2026-05-30 18:04:56,"parah banget iklan nya 4, baru buka apps udh iklan duluan"
Pengguna Google,4,2026-05-30 17:47:50,saat Ingin login ke Spotify ngestuk dengan layar hitam tidak masuk ke playlist
Pengguna Google,2,2026-05-30 16:59:14,kenapa saya tidak bisa masuk ke akun saya? padahal sudah menyambungkan 'lanjutkan dengan google' muncul notif 'email ini sudah terhubung denga satu akun'. sebel bgt padahal udah selalu berlangganan. tolong d bantu !
Pengguna Google,5,2026-05-30 16:54:22,mantap bg
Pengguna Google,1,2026-05-30 16:53:31,bsnyak iklan nya
Pengguna Google,5,2026-05-30 16:47:42,bagus
Pengguna Google,5,2026-05-30 16:46:19,sangat suka denger lagu pas lagi mau tidur
Pengguna Google,1,2026-05-30 16:30:06,"makin hari makin menjadj-jadi iklannya, mana 30dtk semua lagi, iklannya muncul setiap 1-2 lagu, hadeh capek dengar si roni paroliang aja"
Pengguna Google,1,2026-05-30 16:15:26,"kikir, banjir iklan"
Pengguna Google,4,2026-05-30 16:13:55,Spotify is the best good 🗿
Pengguna Google,5,2026-05-30 15:59:47,ok lahh..... sebagai pengguna baru saya akan bilang bagus² aja kok
Pengguna Google,1,2026-05-30 15:57:57,"sekarang 1 lagu langsung iklan terutama lagu-lagu yg durasinya diatas 3 menit dan iklannya langsung 4 lapis, duhh sampe kapanpun gua ga mau keluar 1 receh pun buat beli premium di aplikasi kikir ini, sementara pake Lyra dulu deh"
Pengguna Google,5,2026-05-30 15:22:35,bagus sih tapi kekuragan nya harus disuruh ganti permeum pas ganti lagi dk bisa lagi malah di suruh putar besok
Pengguna Google,1,2026-05-30 15:22:31,"GANTI PAKAI PEMUTAR MUSIC BARU AJA,terlalu Banyak iklan berlapis lapis, banyak pemutar music yg lain, GANTI GANTI GANTI, Nanti kalau sudah bagus baru pasang lagi,thx"
Pengguna Google,3,2026-05-30 15:03:16,kebanyakan iklan nya anjirr
Pengguna Google,5,2026-05-30 14:57:08,mantap
Pengguna Google,5,2026-05-30 14:55:03,seru
Pengguna Google,5,2026-05-30 14:45:52,semua lagu ad
Pengguna Google,5,2026-05-30 14:41:44,sangat menghibur
Pengguna Google,2,2026-05-30 14:39:53,saya baru masuk heh tiba-tiba gak bisa ini ada apa sama aplikasi iya udah saya kasik dua bintang aja deh
Pengguna Google,5,2026-05-30 14:38:21,ambatukam
Pengguna Google,5,2026-05-30 14:34:10,terimakasih telah menemani hari hari ku
Pengguna Google,4,2026-05-30 14:29:47,lagunya enak' tapi sekali iklan langsung 4-5 ya kak yaa
Pengguna Google,1,2026-05-30 14:29:46,"ga tau masalahnya apa, spotify gua ga bisa dipakai, kalau pakai hp lain bisa dipakai tapi beberapa lagu di playlist gua hilang/ga bisa diputar sama sekali"
Pengguna Google,5,2026-05-30 14:28:51,mantul
Pengguna Google,1,2026-05-30 14:19:42,pelit bgt kalian sama yng nggak mampu beli premium
Pengguna Google,5,2026-05-30 14:15:55,enjoy banget dan have fun
Pengguna Google,5,2026-05-30 14:04:40,aplikasi ini membuatku senang mendengarkn lagu kesekuanku
Pengguna Google,5,2026-05-30 14:04:19,👍
Pengguna Google,5,2026-05-30 14:00:47,demi un gerr bagus+keren semuaa mantep lah pokoknya 🫶
Pengguna Google,1,2026-05-30 13:55:50,udah banyak iklan putar lagu sangat terbatas jembut emang Spotify
Pengguna Google,1,2026-05-30 13:54:11,Kenapa aplikasi ini sering offline sendiri.
Pengguna Google,5,2026-05-30 13:52:00,minus banyak iklan
Pengguna Google,3,2026-05-30 13:51:54,oh hell no iklannya sekarang 4??
Pengguna Google,5,2026-05-30 13:51:45,bals dong
Pengguna Google,5,2026-05-30 13:51:35,menampilkan lirik
Pengguna Google,5,2026-05-30 13:48:21,"buat gw, cari musik disini gampang bet, bro this is fire bro🔥🔥"
Pengguna Google,3,2026-05-30 13:45:35,sekarang BANYAK BUG ga kya dulu tolong diperbaiki lagi. baru buka layar hanya gelap tidak muncul lagu.
Pengguna Google,1,2026-05-30 13:43:16,"apk rusak, mau masuk apk kaga masuk masuk layar hitam mulu, sebelum nya sama juga tapi pas di cek blm update, pas udah di update sama aja, udah apk rusak, premium mahal, iklan banyak"
Pengguna Google,3,2026-05-30 13:36:53,bagus ini aplikasi cuman masalahnya kurang nih nggak tahu kenapa nih ye sinyalnya atau gimana mungkin emang batas kali ya tiba-tiba kayak aku mau dengar lagu gitu terus di home itu kayak ada masalah coba lagi aku pencet kan itu coba lagi coba lagi terus juga bisa aku udah ganti akun 4 kali sama aja kayak gitu kenapa ya harus beli premium gitu? sekian dari aku itu aja.
Pengguna Google,4,2026-05-30 13:31:41,sangat bagus
Pengguna Google,5,2026-05-30 13:30:43,bagus sekali saya sukaaa
Pengguna Google,5,2026-05-30 13:29:32,bagus bagus aja sih. kalo ada yg bilang terlalu banyak iklan tingkat an aja ke premium apa susah nya namanya juga gratisan banyak mau nya banget
Pengguna Google,1,2026-05-30 13:25:47,jelek lemot kapitalis
Pengguna Google,5,2026-05-30 13:23:59,seruuu.... bisa galau sama Spotify
Pengguna Google,5,2026-05-30 12:57:59,musik2 keren dan popcast bagus juga ada 👍
Pengguna Google,5,2026-05-30 12:45:26,"Bagus tp makin kesini iklannya makin ga masuk akal deh.. setiap dengerin 1-3 lagu bakal ada 4 iklan berurutan, jujur jadi keganggu. Kalau semisal iklannya dikurangin dan ga kebelet haji uda bagus bgt sih."
Pengguna Google,1,2026-05-30 12:38:39,"akun nya yang saya buat keluar sendiri tanpa penjelasan. setiap saya mau putar lagu ada iklan, menurut saya itu terlalu mengganggu"
Pengguna Google,1,2026-05-30 12:37:57,"Spotify kontol, gua download bukan karena butuh atau mau tapi karena, pas gua main game anying kepencet tuh iklan"
Pengguna Google,5,2026-05-30 12:37:33,suka dengar lagu
Pengguna Google,3,2026-05-30 12:35:10,"kenapa sering ngefreez trus keluar sendiri yah belakangan ini? padahal udh bertahun² pakai gak pernah gini, tolong diperbaiki"
Pengguna Google,4,2026-05-30 12:21:23,lumayan banyak iklan nya
Pengguna Google,5,2026-05-30 11:54:20,karena bisa dengerin lagu sou Favela
Pengguna Google,5,2026-05-30 11:40:57,bagus banget wajib punya aplikasi ini
Pengguna Google,5,2026-05-30 11:40:43,"yg lainnya sudah bagus, saya sarankan untuk tambah kan fitur putar lagu random, dan bukan cuma lagu yg ada di playlist, supaya kita bisa mengenal banyak lagu baru."
Pengguna Google,1,2026-05-30 11:37:53,"Kikir, makin lu batasi fitur makin menantang gw buat gak beli premium. Ayo, fitur kikir apa lagi yang mau lu tambahin?gak bisa buat playlist pribadi kalau gak premium? gassken, gak bisa make aplikasi kalo gak premium? gassslah, gak bisa download kalau gak bayar? gass banget gw mah. Mending beli YT Music Premium gw, kikir.🤮🤮"
Pengguna Google,5,2026-05-30 11:32:07,suka.
Pengguna Google,3,2026-05-30 11:29:04,agak gk lengkap
Pengguna Google,3,2026-05-30 11:14:10,"saya suka dengan apk nya cuma Minggu lalu saat saya coba masuk Spotify lagi ada tanda pemberitahuan""ada yang salah coba ulang lagi""padahal internet saya bagus sampai sekarang masih begitu"
Pengguna Google,5,2026-05-30 11:11:27,"bagus aja jirtt, cuman kurangin iklan aja ya, soalnya temn teman ane capek nunggu iklan, dan juga orang orang di luar sana masa iklannya Sampek delapan, eh bujuk dah, kurangin aja ya iklannya min😊😊✌️"
Pengguna Google,2,2026-05-30 11:08:57,banya iklan
Pengguna Google,3,2026-05-30 11:08:33,"ini knpa sih skrg , sering ngelag? layar jadi item eror atau gimana? udah beberapa kali loo."
Pengguna Google,1,2026-05-30 11:01:42,boikot !!!
Pengguna Google,5,2026-05-30 10:53:28,sangat bagus
Pengguna Google,5,2026-05-30 10:51:18,bagus si tapi ada iklan nya
Pengguna Google,5,2026-05-30 10:45:57,kualitas sound yang bagus
Pengguna Google,5,2026-05-30 10:45:07,"suka banget, kadang iklannya ada 4 itu sih yang bikin kesel, tapi tetep bagus kok seru enak lagu-lagunyaa bebas dengerin laguu yang trending😋👍"
Pengguna Google,5,2026-05-30 10:26:22,mines iklan
Pengguna Google,2,2026-05-30 10:14:48,aplikasi nya bug ga bisa kebuka
Pengguna Google,2,2026-05-30 10:14:35,min aku kenapa gak bisa masuk ya?
Pengguna Google,4,2026-05-30 09:57:35,Sebernanya Enak enak aja sih Tapi Kurangin iklan kayak kita puter 1 lagi Masa iklannya 3-4 iklan Ya emng si Ada Premium Spotify tapi kalo banyak iklan orang orang cepat bosan Terus Harga Premiumnya Mahal.. 😐
Pengguna Google,1,2026-05-30 09:55:32,"terdapat 1 iklan bandel, gabisa diganti yang laen apa ?"
Pengguna Google,1,2026-05-30 09:53:41,lagu di playlist sering terhapus sendiri. tolong evaluasi lagi aplikasinya sepertinya bug.
Pengguna Google,3,2026-05-30 09:53:22,"tolong jgn kebanyakan iklan lah, masak sampe 3"
Pengguna Google,5,2026-05-30 09:53:02,aku suka banget lagu nyah kumpelit
Pengguna Google,1,2026-05-30 09:21:03,"iklannya banyak banget, berasa dengerin iklan bukan lagu"
Pengguna Google,5,2026-05-30 09:12:04,sangat bagus
Pengguna Google,5,2026-05-30 09:03:39,bagussss
Pengguna Google,1,2026-05-30 08:56:15,dipaksa pakai premium
Pengguna Google,5,2026-05-30 08:54:14,kerennnnn bangettt
Pengguna Google,1,2026-05-30 08:45:02,jelek banget sekarang PE gaturanya ribet gabisa bebas pilih lagu banyak iklan campur campur poknya jelek banget
Pengguna Google,5,2026-05-30 08:43:24,sangat bagus
Pengguna Google,5,2026-05-30 08:37:45,bagus
Pengguna Google,5,2026-05-30 08:29:46,bagus
Pengguna Google,5,2026-05-30 08:25:46,aplikasi musik terbaik gratis lagi mantap🥰🥰🥰
Pengguna Google,5,2026-05-30 08:23:47,baguss suka bgtt sama lagunya
Pengguna Google,1,2026-05-30 08:22:18,Kebanyakan iklan... Lama2 mau ngederin musik apa ngederin iklan 😂
Pengguna Google,5,2026-05-30 08:21:40,"aplikasi musik terlengkap, terbaik,namun kalo bisa iklan nya agak di kurangi dikit😅😅"
Pengguna Google,5,2026-05-30 08:12:08,lumayan
Pengguna Google,5,2026-05-30 08:10:42,aku suka bgt
Pengguna Google,5,2026-05-30 08:09:55,lope lope 💗
Pengguna Google,5,2026-05-30 08:00:29,cocok buat aku galau
Pengguna Google,1,2026-05-30 08:00:11,sekarang gk enakkkkk mau pilih lagu sendiri malah harus premium gk asikkkkkkk
Pengguna Google,1,2026-05-30 07:58:15,"banyak iklan, pelit, ada batas pemilihan lagu per hari, sering bug, sering black screen"
Pengguna Google,1,2026-05-30 07:57:37,semakin kikir iklanya
Pengguna Google,2,2026-05-30 07:48:14,"fitur premium ngeselin, lagi enak enak denger lagu malah kena batas milih lagu sama skip lagu. Agak risih karena harus nunggu besok lagi tapi buat kualitas lagunya banyak dan mungkin pihak bisa ngehilangin fitur batas lagu"
Pengguna Google,2,2026-05-30 07:47:34,"wkwkwk dikit2 iklan, baru nyetel 2 lagu iklannya 4"
Pengguna Google,5,2026-05-30 07:47:09,keren banget dah bintang 7 dehhh
Pengguna Google,5,2026-05-30 07:46:02,oke banget
Pengguna Google,5,2026-05-30 07:38:01,"suka tapi iklannya kadang banyak banget, tolong kurangi dikit , setiap iklan 1 iklan aja"
Pengguna Google,5,2026-05-30 07:34:34,mantap
Pengguna Google,3,2026-05-30 07:32:28,bagus sih tp sayang nya kikir iklan nya banyak bgt sampe 4 dan itu agak ngeselin
Pengguna Google,5,2026-05-30 07:30:06,aplikasi nya sangat bagus 😋
Pengguna Google,1,2026-05-30 07:27:15,"Aplikasi apaan ini sih!?, padahal aku udah update kemarin, terus kenapa sekarang tidak bisa dibuka?.. sampah!"
Pengguna Google,5,2026-05-30 07:14:14,santau
Pengguna Google,5,2026-05-30 07:08:09,sangat bagus
Pengguna Google,5,2026-05-30 07:05:58,bgus bgt
Pengguna Google,4,2026-05-30 06:55:57,perlu ada statistik untuk lagu yang di dengar
Pengguna Google,3,2026-05-30 06:51:13,ini kok mati sendiri saat main
Pengguna Google,4,2026-05-30 06:41:02,mantap👍
Pengguna Google,5,2026-05-30 06:39:00,tolong dong iklan ya di kurangi masa setiap putar lagu ada iklannya
Pengguna Google,5,2026-05-30 06:36:09,bagus
Pengguna Google,5,2026-05-30 06:34:53,baguss serng bgt dengerin lagu di sni kalo lagi main game tapi kadang suka ngeleg tapi gapapa ttp bagus saya sukaa🥰🥰
Pengguna Google,2,2026-05-30 06:29:59,sekarang sering error
Pengguna Google,5,2026-05-30 06:22:33,sangat cocok
Pengguna Google,2,2026-05-30 06:20:59,ga bisa di buka udah uninstall terus download lagi tetep ga bisa
Pengguna Google,5,2026-05-30 06:12:18,semua lagunya seru-seru dan banyak juga lagu di indonesia sama luar negeri
Pengguna Google,5,2026-05-30 06:02:12,enak didengar sambil kerja
Pengguna Google,1,2026-05-30 05:58:32,aplikasi pelit kebelet umroh iklan nya kurangi dong
Pengguna Google,3,2026-05-30 05:49:45,"bagus tapi di paksa premium terus sama spotifynya ditambah iklan nya ga kira kira, pernah dapet sampe 7 iklan cuman buat dengerin 1 lagu"
Pengguna Google,2,2026-05-30 05:44:56,anj 1 lagu 1 iklan gw miskin woi g smua orng bisa premium
Pengguna Google,1,2026-05-30 05:16:48,Aplikasi paling lemot
Pengguna Google,5,2026-05-30 05:12:00,aplikasi ini sangat bagus untuk menenangkan diri sendiri dan hati musik enak dan keren 👍🏻👍🏻🎉
Pengguna Google,5,2026-05-30 05:08:42,belom coba
Pengguna Google,5,2026-05-30 05:04:49,bagussss syukaaaaa the best lah pokok e g nyesel dowload iki
Pengguna Google,3,2026-05-30 05:03:15,sempurna
Pengguna Google,1,2026-05-30 05:02:58,IKLAN NYA KAGAK NGOTAK 4-5 PADAHAL YANG DI PUTERIN LAGUNYA CUMA 3 PARAH SIH GELO💔
Pengguna Google,1,2026-05-30 05:02:05,"makin kikir ni apk, gsk soalnya maksa buat prem. in this economy aku lebih milih mabok iklan daripada premium spo"
Pengguna Google,5,2026-05-30 04:58:36,sanyat menyenang kan
Pengguna Google,5,2026-05-30 04:45:24,sangat asik di dengerin nya
Pengguna Google,5,2026-05-30 04:42:27,mantap
Pengguna Google,5,2026-05-30 04:40:26,keren
Pengguna Google,4,2026-05-30 04:35:50,ikalnya terlalu banyak
Pengguna Google,5,2026-05-30 04:20:58,mantap
Pengguna Google,5,2026-05-30 04:19:56,keren
Pengguna Google,1,2026-05-30 04:18:38,kikir banget anj mau pilih pilih lagu harus premium mulu
Pengguna Google,1,2026-05-30 04:17:58,iklannya nggak ngotakkk
Pengguna Google,5,2026-05-30 04:17:16,"bagus banget woy,juga banyak lagunya"
Pengguna Google,5,2026-05-30 04:01:50,"bagus sekali kalo lagi, apa² tu pasti suka dengerin lagu Spotify pokoknya bagus dehh"
Pengguna Google,5,2026-05-30 03:55:47,lagunya asik🤟👁️👄👁️🤟
Pengguna Google,5,2026-05-30 03:47:02,bagus baget
Pengguna Google,1,2026-05-30 03:34:40,aplikasi ini tidak bisa di masuki aku sudah coba beberapa kali dan tidak ada al hasil layar hitam adanya . saya suka dengan musik nya tapi tidak dengan eror nya tolong di perbaiki secepatnya
Pengguna Google,2,2026-05-30 03:33:13,"banyak iklannya shibal,mlzz premium mahal cuyyy"
Pengguna Google,5,2026-05-30 03:26:55,buat yg sakit hati aja sih menurut gw
Pengguna Google,5,2026-05-30 03:11:17,enak didengar
Pengguna Google,1,2026-05-30 03:07:12,"kenapa akhir2 ini sering gabisa masuk ya,,ngefreeze terus,,harus uninstall dulu trs instal ulang baru bisa masuk"
Pengguna Google,4,2026-05-30 03:06:59,"𝐁𝐚𝐠𝐮𝐬 𝐛𝐠𝐭𝐭, 𝐜𝐨𝐜𝐨𝐤 𝐤𝐚𝐥𝐨 𝐥𝐚𝐠𝐢 𝐠𝐚𝐛𝐮𝐭 𝐝𝐚𝐧 𝐩𝐞𝐧𝐠𝐞𝐧 𝐬𝐞𝐭𝐞𝐥 𝐦𝐮𝐬𝐢𝐜, 𝐦𝐮𝐬𝐢𝐜² 𝐧𝐲𝐚 𝐣𝐮𝐠𝐚 𝐛𝐚𝐠𝐮𝐬² 𝐤𝐨𝐤𝐤, tetapi kadang banyak bug seperti layar hitam atau tidak bisa dibuka apk nya"
Pengguna Google,5,2026-05-30 02:53:06,best bgt
Pengguna Google,1,2026-05-30 02:53:02,aplikasi haram kebanyakan iklan setiap pilih lagu selalu ada iklan harus premium dulu mana kalo mau premium mahal
Pengguna Google,5,2026-05-30 02:51:08,okkkk
Pengguna Google,5,2026-05-30 02:42:50,sangat bagus untuk mencari lagu lalu menggunakan aplikasi lain untuk mendownload bisa juga digunakan saat sedang malas download lagu dan ingin mendengar lagu baru kalo yang bilang banyak iklan ya wajar kan gratis kalo ga mau iklan ya bayar
Pengguna Google,5,2026-05-30 02:40:22,Terimakasi spotify luar biasa...
Pengguna Google,5,2026-05-30 02:31:46,suka aja banyak lagu pilihan
Pengguna Google,5,2026-05-30 02:23:24,enak buat belajar
Pengguna Google,1,2026-05-30 02:05:27,aplikasi pelit dan mengerikan...
Pengguna Google,4,2026-05-30 02:05:15,sangat seru mendengarkan musik di sini
Pengguna Google,5,2026-05-30 01:39:55,bagus saya bisa mencari lagu yang saya suka
Pengguna Google,2,2026-05-30 01:37:43,aku Mon kasi sistem free nya buat Pili musik jangan harus premium 😭 dulu kalo bisa harga premium nya bisa enga rp 19.000 : 1 bulan
Pengguna Google,5,2026-05-30 01:31:00,baguss
Pengguna Google,5,2026-05-30 01:27:12,bagusssss
Pengguna Google,5,2026-05-30 01:14:47,the best pokok nyaa
Pengguna Google,5,2026-05-30 01:07:52,sangat baik dan bagus tapi harus di bayar
Pengguna Google,5,2026-05-30 00:34:44,bagus
Pengguna Google,5,2026-05-30 00:33:26,bagus
Pengguna Google,5,2026-05-30 00:24:50,ok bgt
Pengguna Google,5,2026-05-30 00:20:48,sangat bagus bisa dengerin musik sambil maen game
Pengguna Google,5,2026-05-30 00:12:45,jangn bagus di apotify ini dengerin musik
Pengguna Google,5,2026-05-29 23:32:39,bagus banget Cok lu wajib coba sih lagu yang ada di Spotify
Pengguna Google,5,2026-05-29 23:32:29,aplikasi terbaik bagi saya saat ini karena jarang iklan muncul
Pengguna Google,5,2026-05-29 23:11:25,kenapa setiap login ada tulisan coba lagi
Pengguna Google,5,2026-05-29 23:11:24,sejauh ini baguss cumann iklan nya terlalu banyak untuk yang tidak join premium😊🙏🏻
Pengguna Google,1,2026-05-29 22:12:58,"Spotify sekarang lebih mentingin cuan ..bentar bentar iklan bentar iklan mending kalau iklan nya satu , lah ini empat terus mending gua pindah ke yg lain dah ah"
Pengguna Google,1,2026-05-29 22:04:23,"kenapa jadi ribet gini anjinggg. kasih 🌟 satu aja, malah kek babiii ni aplikasi"
Pengguna Google,1,2026-05-29 21:56:18,lama lama makin kikir juga ini apk
Pengguna Google,5,2026-05-29 21:36:15,kualitasnya bagus cuman mohon untuk premium nya dimurahin dikit boleh😅🙏
Pengguna Google,5,2026-05-29 20:45:15,"Aplikasi yg sangat bagus dan menyenangkan,buat samtai"
Pengguna Google,2,2026-05-29 20:42:34,saya uninstal aja .banyak iklan org ngoceh terus..kurang rekomended buat saya yg suka dengar music
Pengguna Google,1,2026-05-29 20:18:17,kurang banyak iklan ny tambahin
Pengguna Google,5,2026-05-29 20:10:49,sangat puas dan cocok untuk dengar hiburan
Pengguna Google,1,2026-05-29 19:56:02,ga baik smph awal bagus bagus aja kemudian batiba erorr ga baik intinya gausah di download mending yg lain
Pengguna Google,5,2026-05-29 19:30:38,"bintang 5 buat apk ini, lagu teratas yg dibuatin bener bener pas susunan nya pokoknya the best"
Pengguna Google,1,2026-05-29 19:21:51,"koplok aplikasi teh anjing,iklan teu dedeleu karek ge 3 lagu iklan 3 menit anjing,cing mikir koplok nenden iklan teh,nyien aplikasi teh meh mangpaat ka batur lain ngarab duit anjing"
Pengguna Google,1,2026-05-29 17:45:59,dikit dikit harus premium sekarang
Pengguna Google,1,2026-05-29 17:40:31,sekarang makin banyak iklannya ga kaya dulu ribet bgt jgn donwload di suruh premium mulu
Pengguna Google,5,2026-05-29 17:16:48,lengkap bangat lagunya
Pengguna Google,5,2026-05-29 17:01:06,banyak lagu kesukaan ku
Pengguna Google,1,2026-05-29 16:48:18,no Sugoi
Pengguna Google,5,2026-05-29 16:35:49,sukak banget jadi bisa dengengerin musik
Pengguna Google,1,2026-05-29 16:14:35,"tolong iklannya di kondisikan yaa, masa baru 2/3 lagu udah iklan lagi? mana iklannya 30 detik an. aku bukan ga mampu premium, tp menurut ku kl premium cmn untuk denger musik mending pindah ke aplikasi lain"
Pengguna Google,5,2026-05-29 16:06:54,haha gara gara apl ini saya sadar diri haha tenang aja apl nya bagus ko walau pun ada banyak iklan tapi menurut saya mending kurangin iklan nya
Pengguna Google,5,2026-05-29 16:06:25,iklannya kurangin
Pengguna Google,4,2026-05-29 15:47:42,BANYAK BANGET IKLANNYA^^ DARI 2 IKLAN JADI 5 IKLAN HAHA^^ KEBELET HAJI KAH SPOTIFY 😭💔 SEBANYAK APAPUN IKLAN KAMI GA AKAN BERLANGGANAN CMIIW🤙☺
Pengguna Google,5,2026-05-29 15:42:33,"banyak lagu yang ad liriknya, walaupun ad sih yang tidk ada"
Pengguna Google,1,2026-05-29 15:36:31,iklan nya ga ngotak
Pengguna Google,5,2026-05-29 15:19:16,mantaap
Pengguna Google,3,2026-05-29 15:18:25,aplikasi kikir paytowin kudu premium dulu tapi lagunya mesti update terus bagus sih tapi mines nya kikir
